project_id,name,original_url,review_status,product_form,opportunity_family,family_business_model,commercialization_mode,actual_product,paying_customer,pain_point,price_usd,market_evidence,market_crowding,third_party_dependency,manufacturing_risk,after_sales_risk,compliance_risk,license_status,hero_image_verdict,final_bucket,verdict_reason,evidence_urls,reviewed_at
"12137fce9889d3e4","PrntrBoardV2","https://github.com/ghent360/PrntrBoardV2","已逐页阅读（精确 GitHub README）","通用模块/开发板","3D 打印与 CNC 运动控制板","开源设计可用于小批量板卡销售或集成服务","保留为既有产品族市场参考","六路可更换步进驱动器的 STM32F407 3D 打印机控制 PCB，支持温控、限位、SD 和多种固件","3D 打印机改装者、小型设备制造者","需要把多个电机、加热器、温度和限位接口集成到打印机控制器","未见价格、订单或在售证据","README 记载 rev1 原型已验证 TMC2660/TMC2209、温控、LCD、SD、EEPROM 和风扇控制；未见售价或销量","高；RAMPS、Marlin、Klipper 和同类 3D 打印控制板供应成熟","依赖 TMC 驱动子板、LCD、热敏电阻、加热器和第三方 Marlin/Smoothieware/Klipper","多电源轨、加热器 PWM 与步进驱动散热使生产测试复杂；仅有原型验证","固件兼容、接线、热管理和高功率故障支持负担高","12–24V 加热器与运动设备需要电气和消防安全评估；README 无认证资料","README 未给出明确硬件许可证","README 含该项目 KiCad 渲染和 rev1 原型照片；不是对销售主图可用性的证明","市场参考案例","正文证明它是已做到多驱动、温控和固件兼容的打印机控制板，而非成品设备；该成熟红海产品族缺少价格、订单、量产测试和空白市场证据，只保留作技术与竞品参考。","https://github.com/ghent360/PrntrBoardV2|https://github.com/ghent360/klipper|https://blog.pcbxprt.com/","2026-07-26"
"b0c65812feb80289","mozilla-firefox-privacy-badger","https://gitlab.com/Amonite11/mozilla-firefox-privacy-badger","已逐页阅读（精确 GitLab README/API）","非硬件软件项目","README 徽章生成工具","软件库维护或服务；不形成硬件收入","不进入；产品形态硬门槛不通过","实际 README 为 readme-badger：用 npm 安装的 JavaScript 库，用于向 README 插入 SVG 徽章","软件开发者","自动生成 README 徽章，不对应硬件采购或制造痛点","不适用","精确 README 只给 npm 安装、API 和测试说明；未见硬件商品、BOM、销量或价格","高；常见 README/徽章工具","依赖 Node.js、GitHub README 标记及徽章托管服务","不适用：没有硬件本体","软件兼容性和维护支持","软件及第三方徽章服务条款；不构成硬件合规资料","README 标明 MIT；没有硬件设计许可","页面素材为徽章和代码，无合格硬件英雄图","淘汰","抓取名称与正文不符：精确 README 实为 readme-badger 徽章库。它没有可制造硬件、硬件付款方或产品交付，按软件误分类淘汰。","https://gitlab.com/Amonite11/mozilla-firefox-privacy-badger|https://travis-ci.org/gitterHQ/readme-badger","2026-07-26"
"9b59f24556273137","ska-sw-integration-testing-badger","https://gitlab.com/ska-telescope/ska-sw-integration-testing-badger","已逐页阅读（精确 GitLab README/API）","非硬件软件项目","射电望远镜软件集成测试","企业软件、CI 与测试服务；不形成硬件收入","不进入；产品形态硬门槛不通过","SKA Mid/Low 望远镜 Kubernetes 部署与 pytest/Gherkin 软件集成测试仓库","SKA 望远镜软件和运维团队","验证软件部署、Tango 状态及 CI 集成，不是出售硬件设备","不适用","README 明确列出 Helm charts、Makefile、GitLab CI、pytest-bdd、MariaDB 和 Jira Xray 发布；无硬件商品、BOM 或售价","高；软件测试、Kubernetes 编排和 CI 工具领域供给充分","依赖 Kubernetes、Helm、GitLab CI、MariaDB、Vault、Jira 和既有望远镜软件栈","不适用：仓库不生产硬件","部署、依赖版本和企业平台维护支持","软件基础设施与数据服务合规；无硬件认证对象","精确 README 未给出可复用硬件设计许可","没有独立硬件本体或合格硬件英雄图","淘汰","README 全文说明的是 SKA 望远镜软件集成测试、Helm 部署和 CI 管线；它服务于既有系统的软件验证，没有可销售硬件产品，按非硬件项目淘汰。","https://gitlab.com/ska-telescope/ska-sw-integration-testing-badger","2026-07-26"
"38f15d228622d1bb","Anthilla Controller","https://certification.oshwa.org/it000013.html","已逐页阅读（精确 OSHWA 认证页）","通用模块/控制板","工业 IoT 控制器","开源板卡销售或系统集成","不进入；通用控制板硬门槛不通过","带 USB-C、Wi-Fi、蓝牙、ADC、RS485、开漏输出和电池选项的树莓派外形 IoT 控制板","IoT 原型开发者、系统集成者","为多种 IoT 项目提供通用接口和工业输入保护","未见价格","OSHWA 页列出宽输入范围、ESD/噪声保护、RS485 及认证编号；没有订单、售价、在售状态或客户证据","高；树莓派尺寸和通用 IoT 控制板类别拥挤","树莓派外形生态、无线芯片及外设接口依赖","宽输入和工业保护需要电气测试；页面无稳定 BOM、测试和量产资料","现场接线、无线配置、供电及接口兼容支持","工业电源、无线和接口的认证责任未证明","硬件 CERN-OHL-W-2.0；软件无；文档 CC0-1.0","认证页不展示可核验的项目实物英雄图","淘汰","精确页只证明一块可适配多用途的 IoT 控制板及许可声明；它仍是通用树莓派外形控制板，缺少垂直客户、售价和竞争空白证据，按通用模块淘汰。","https://certification.oshwa.org/it000013.html","2026-07-26"
"aa005c1ab6dc70af","Decent XE keyboard","https://certification.oshwa.org/us002378.html","已逐页阅读（精确 OSHWA 认证页）","垂直维修替换件/DIY 成品","Atari XE 复古计算机替换键盘","开源设计、DIY 配件或小众维修件","保留为细分维修产品族市场参考","用于 Atari XE 电脑的可 DIY 机械键盘替换件，包含 PCB、3D 打印件、键帽设计和文档","Atari XE 收藏者、维修者和复古计算爱好者","替换老化或手感不佳的专用键盘，并保持旧设备可用","未见价格","OSHWA 页说明完整的 PCB、3D 打印部件和文档；未见销量、库存、交付或实际维修需求规模","中高；复古键盘是小众但已有成熟 DIY/定制键盘生态","依赖 Atari XE 主机、机械开关、3D 打印和个人装配","小批键帽、外壳公差和兼容性需验证","装配、固件、不同主机批次兼容性支持","低压设备风险较低，但电气兼容和材料质量仍需负责","硬件与文档标为 Other，软件 MIT；硬件商业复用边界不清","认证页没有可判为销售级的本体英雄图","市场参考案例","正文确认其为有完整结构和文档的 Atari XE 专用替换键盘，可作为复古维修件路线参考；但未给出硬件许可边界、价格、销量或稳定交付证据，不能成为商业候选。","https://certification.oshwa.org/us002378.html","2026-07-26"
"a8b6157d5ceb0b53","SparkFun Qwiic Flex Glove Controller","https://certification.oshwa.org/us002372.html","已逐页阅读（精确 OSHWA 认证页）","专业传感器接口模块","可穿戴柔性传感器耐久接口","现成开发模块销售","保留为既有专业组件市场参考","用于手套等可穿戴应用的 Qwiic 柔性传感器控制板，目标是隔离传感器易损位置","可穿戴原型开发者、教育者和研究人员","柔性传感器在手套弯折应用中易损，需要更耐久的连接方式","未见价格","OSHWA 页明确 SparkFun 的耐久性目标和可穿戴手套场景；未见单品价格、销量、故障率或采购量","中高；Qwiic 生态及可穿戴传感器接口已有大量模块","依赖 Qwiic、柔性传感器和下游 MCU/主控","小型接口件量产可行，但连接器、弯折寿命与 ESD 需测试","传感器校准、线缆/接口损坏和集成兼容支持","低压可穿戴电子仍有皮肤接触、耐久和无线系统边界","硬件 CERN；软件 MIT；文档 CC BY-SA","认证页未给出可独立确认的产品英雄图","市场参考案例","它解决了可穿戴手套中柔性传感器易损这一具体问题，但本体仍是 SparkFun/Qwiic 生态接口模块；页面没有价格、订单或未满足市场证据，只作已有产品族参考。","https://certification.oshwa.org/us002372.html","2026-07-26"
"d9ba92b1cf8e932e","OpenPLC-IIOTv0.1","https://github.com/FunPythonEC/OpenPLC-IIOTv0.1","已逐页阅读（精确 GitHub README）","教程/教育协作原型","ESP32 PLC 教学与原型控制板","社区教学、开源协作；未形成稳定设备收入","不进入；产品形态硬门槛不通过","基于 ESP32 和 MicroPython 的 24V DIN 导轨 PLC PCB 原型，配有协作工作坊和课程安排","学生、社区参与者和 PLC 学习者","学习 PLC 控制、PCB 设计、装配和 MicroPython，而非获得已验证的工业 PLC","未见价格","README 给出输入输出规格、三轮工作坊日期、EasyEDA 原理图和组装课程；没有在售、订单、工业部署或认证证据","高；低成本 ESP32/CNC/3D 打印控制器和 DIY PLC 已很拥挤","依赖 ESP32、MicroPython、EasyEDA、外部电源及多种外围件","24V 输入输出、电源和导轨安装需要稳定的电气验证；项目仅陈述教学原型","固件、接线、可靠性和现场排障负担高","作为 PLC 进入工业现场需 EMC、安全、可靠性及责任证据；页面未提供","README 未见清楚的硬件商业许可","README 的主要图为 KiCad/EasyEDA 图和工作坊海报，非销售级成品主图","淘汰","项目明确以协作开发和多场工作坊为核心，虽有 ESP32 PLC 板规格，但没有工业验证、认证、交付或付费客户证据；按教育原型淘汰。","https://github.com/FunPythonEC/OpenPLC-IIOTv0.1|https://easyeda.com/jlaica/openplc32-iiot_copy","2026-07-26"
"0f258f70a7cc47b8","MEGA65 MK-II Keyboard PCB","https://certification.oshwa.org/au000013.html","已逐页阅读（精确 OSHWA 认证页）","垂直维修替换件/DIY 成品","MEGA65 复古电脑键盘 PCB","开源设计、DIY 配件或小众维修件","保留为细分维修产品族市场参考","为 MEGA65 复古电脑制作的可 DIY 键盘 PCB","MEGA65 用户、维修者和复古计算爱好者","为专用复古电脑提供键盘替换或自制路径","未见价格","OSHWA 页明确为 MEGA65 DIY-buildable keyboard，列出 CC-BY-SA 硬件与文档许可；没有销售、库存和需求规模","中高；机械键盘和复古电脑 DIY 配件已有供应","依赖 MEGA65 主机、开关、外壳/装配件","键盘 PCB 制造简单，但专用布局、固件和装配兼容需验证","不同批次主机、键帽、开关及用户装配支持","低压设备，但需确保 USB/主机接口兼容","硬件和文档 CC-BY-SA-4.0；软件无","认证页没有可确认的销售级产品英雄图","市场参考案例","这是一条清晰的 MEGA65 专用 DIY 键盘路线，但页面只给认证和许可，未提供价格、销量、交付或竞争空白，保留作复古维修件参考而不作为机会。","https://certification.oshwa.org/au000013.html","2026-07-26"
"e254130484e75dea","super-controller","https://github.com/aolsenjazz/super-controller","已逐页阅读（精确 GitHub README）","非硬件软件项目","MIDI 控制软件","桌面软件维护或服务；不形成独立硬件收入","不进入；产品形态硬门槛不通过","Electron/React 桌面应用，用于重映射和管理已连接 MIDI 设备","MIDI 设备使用者","为已有 MIDI 设备提供事件映射、背光控制和低延迟软件控制","不适用","README 明确称其为 Electron application，列出驱动目录、npm 构建和软件知识库；无硬件商品或制造资料","高；MIDI 控制软件与 DAW 工具供给多","依赖现有 MIDI 硬件、Electron、驱动和操作系统","不适用：没有独立硬件制造","设备驱动、系统兼容和软件更新支持","软件许可及第三方设备协议；无硬件认证对象","README 仅称 LICENSE.txt 可用，未显示硬件许可","README 图片为软件界面/GIF，无独立硬件英雄图","淘汰","README 自称为给已有 MIDI 设备增加功能的 Electron 应用；用户购买的不是该仓库的硬件，故按软件项目淘汰。","https://github.com/aolsenjazz/super-controller|https://help.supercontroller.net/books/setup","2026-07-26"
"95a219c6feee3977","Blender MacroPad","https://github.com/hackclub/OnBoard/tree/main/projects/Blender%20MacroPad","已逐页阅读（精确 Hack Club 项目 README）","DIY 键盘/创客拼装","通用 Blender 宏键盘","个人自制；未形成可复制商业模式","不进入；产品形态硬门槛不通过","供个人学习 Blender、编辑和编程快捷键使用的 PCB 宏键盘","项目作者本人及同类桌面创客","减少 Blender 等软件快捷键操作，不是高成本或专有硬件痛点","PCB 约 16 美元；MCU 约 5 美元","README 是个人学习项目说明，计划自行定制布局和可能 3D 打印外壳；没有销售、订单或成品交付","高；Blender 宏键盘、QMK 键盘和低价键盘市场高度成熟","依赖 MCU、QMK 指南、机械开关、可选 3D 打印外壳","个人 PCB 设计，未见 BOM、装配测试、外壳和量产资料","固件、键位配置、开关/外壳装配支持","低压 USB 产品但没有 EMC、ESD 或成品安全资料","README 未见明确许可","未见可核验的项目实物英雄图","淘汰","正文把它定义为作者学习 Blender 和 PCB 设计的个人宏键盘，成本也只是原型物料估算；缺少独特需求、商业交付和市场证据，按 DIY 红海宏键盘淘汰。","https://github.com/hackclub/OnBoard/tree/main/projects/Blender%20MacroPad","2026-07-26"
