project_id,name,original_url,review_status,product_form,opportunity_family,family_business_model,commercialization_mode,actual_product,paying_customer,pain_point,price_usd,market_evidence,market_crowding,third_party_dependency,manufacturing_risk,after_sales_risk,compliance_risk,license_status,hero_image_verdict,final_bucket,verdict_reason,evidence_urls,reviewed_at
"0e1d4e5f5b887af9","DOH-PCB-Badge","https://gitlab.com/nanoput/doh-badge","已复核（精确源记录缓存；页面当前未稳定加载）","活动赠品PCB徽章","开源硬件社区活动徽章","活动赞助、社区周边与批量赠品","淘汰为独立商业机会","供Delft Open Hardware月度聚会焊接并赠送的PCB徽章","活动组织者或赞助方；终端参与者免费领取","提供低成本动手焊接活动和社区纪念物","","源记录明确写明soldered and given away during monthly meetups/events；0 stars、0 forks，无售价或采购证据","高；会议徽章、PCB名牌和焊接活动套件很多","依赖活动内容、PCB代工和现场组织","低至中；小批量PCB与焊接活动准备","低；批量活动仍需物料和现场支持","低","待核验","无合格英雄图","淘汰","定位是社区活动赠品和焊接体验，没有付费市场证据、独立产品闭环或差异化，不能当作商业机会。","https://gitlab.com/nanoput/doh-badge","2026-07-26"
"159fd37ddee795c4","Compute Your Commute with Badger 2350","https://learn.pimoroni.com/article/badgeware-tube-status-app","已逐页阅读（Pimoroni Learn原教程页）","现成开发板应用教程","Pimoroni Badgeware教学内容","上游开发板销售、STEM套件和教程获客","淘汰为独立硬件机会","在Badger 2350或Tufty 2350上调用伦敦交通API显示地铁状态的MicroPython教程","Badger 2350购买者和学习者；教程无独立客户","学习Wi-Fi、API、JSON和屏幕界面编程","","原页明确称tutorial，并列出Badger 2350、固件和电脑为所需材料；页面逐步讲解代码和API调用","高；开发板API教程和电子名牌应用很多","完全依赖Pimoroni Badger或Tufty现成板、Badgeware固件和TfL API","无独立制造","仅代码、网络和API兼容维护","低；硬件合规由上游板承担","教程与代码许可需另查","图片展示上游Badger 2350运行教程，不是独立产品英雄图","淘汰","页面从材料清单到步骤均明确是开发板教学教程，不能把上游板主图当作该教程的可商业化硬件。","https://learn.pimoroni.com/article/badgeware-tube-status-app","2026-07-26"
"175fa3c6f4f91b21","diomar-cicd-workshop-demo","https://gitlab.com/dictcloud/workshop/diomar-cicd-workshop-demo","已复核（精确源记录缓存与已确认同族工作坊证据）","CI/CD工作坊示例仓库","Workshop Badge Generator参与者分叉族","培训、课程和软件演示","与同族合并后淘汰","参与者在CI/CD工作坊中分叉的数字Badge Generator软件示例","工作坊组织者或学员；个人分叉无独立客户","练习Git分叉、流水线、构建和部署","","源记录逐字说明participants fork this during the CI/CD workshop；0 stars、0 forks；同族工作坊项目已核验","不适用；同模板分叉数量多","依赖GitLab CI、上游模板和课程","无硬件制造","课程模板和CI版本维护","低","待核验","无硬件本体","淘汰","这是软件培训模板的个人分叉，badge指数字徽章生成器，不是电子徽章或独立商品。","https://gitlab.com/dictcloud/workshop/diomar-cicd-workshop-demo|https://gitlab.com/gitlab-learn-labs/sample-projects/basic-cicd-workshop/basic-cicd-workshop","2026-07-26"
"c727d6e10f7f5009","durian-cicd-workshop-demo","https://gitlab.com/dictcloud/workshop/durian-cicd-workshop-demo","已复核（精确源记录缓存与已确认同族工作坊证据）","CI/CD工作坊示例仓库","Workshop Badge Generator参与者分叉族","培训、课程和软件演示","与同族合并后淘汰","参与者在CI/CD工作坊中分叉的数字Badge Generator软件示例","工作坊组织者或学员；个人分叉无独立客户","练习Git分叉、流水线、构建和部署","","源记录逐字说明participants fork this during the CI/CD workshop；0 stars、0 forks；同族工作坊项目已核验","不适用；同模板分叉数量多","依赖GitLab CI、上游模板和课程","无硬件制造","课程模板和CI版本维护","低","待核验","无硬件本体","淘汰","这是软件培训模板的个人分叉，badge指数字徽章生成器，不是电子徽章或独立商品。","https://gitlab.com/dictcloud/workshop/durian-cicd-workshop-demo|https://gitlab.com/gitlab-learn-labs/sample-projects/basic-cicd-workshop/basic-cicd-workshop","2026-07-26"
"7f15634b385f4977","rhm","https://gitlab.com/egos-tech/rhm","已逐页阅读（精确GitLab项目页）","Python/Docker网络中间件软件","HTTP请求头管理软件","开源软件、托管和DevOps服务","淘汰为硬件机会","允许操纵HTTP请求头的Request Headers Manager服务","Web平台和DevOps团队","集中修改或注入HTTP请求头","","项目页明确为service，技术标签为Python、Docker、Traefik和middleware；110 commits、56 releases、MIT许可","高；反向代理、中间件和请求头管理功能成熟","依赖Python、Docker、Traefik和Web基础设施","无硬件制造","软件版本、部署和安全维护","中；错误修改安全头或认证头会产生安全风险","MIT","项目badge是GitLab状态图，不是产品硬件图","淘汰","该项目是软件中间件，旧分类把GitLab状态badge误解为电子徽章。","https://gitlab.com/egos-tech/rhm","2026-07-26"
"e3919266302b102d","cedric-cicd-workshop-demo","https://gitlab.com/dictcloud/workshop/cedric-cicd-workshop-demo","已复核（精确源记录缓存与已确认同族工作坊证据）","CI/CD工作坊示例仓库","Workshop Badge Generator参与者分叉族","培训、课程和软件演示","与同族合并后淘汰","参与者在CI/CD工作坊中分叉的数字Badge Generator软件示例","工作坊组织者或学员；个人分叉无独立客户","练习Git分叉、流水线、构建和部署","","源记录逐字说明participants fork this during the CI/CD workshop；0 stars、0 forks；同族工作坊项目已核验","不适用；同模板分叉数量多","依赖GitLab CI、上游模板和课程","无硬件制造","课程模板和CI版本维护","低","待核验","无硬件本体","淘汰","这是软件培训模板的个人分叉，badge指数字徽章生成器，不是电子徽章或独立商品。","https://gitlab.com/dictcloud/workshop/cedric-cicd-workshop-demo|https://gitlab.com/gitlab-learn-labs/sample-projects/basic-cicd-workshop/basic-cicd-workshop","2026-07-26"
"fd5d189cf287770f","ella-cicd-workshop-demo","https://gitlab.com/dictcloud/workshop/ella-cicd-workshop-demo","已复核（精确源记录缓存与已确认同族工作坊证据）","CI/CD工作坊示例仓库","Workshop Badge Generator参与者分叉族","培训、课程和软件演示","与同族合并后淘汰","参与者在CI/CD工作坊中分叉的数字Badge Generator软件示例","工作坊组织者或学员；个人分叉无独立客户","练习Git分叉、流水线、构建和部署","","源记录逐字说明participants fork this during the CI/CD workshop；0 stars、0 forks；同族工作坊项目已核验","不适用；同模板分叉数量多","依赖GitLab CI、上游模板和课程","无硬件制造","课程模板和CI版本维护","低","待核验","无硬件本体","淘汰","这是软件培训模板的个人分叉，badge指数字徽章生成器，不是电子徽章或独立商品。","https://gitlab.com/dictcloud/workshop/ella-cicd-workshop-demo|https://gitlab.com/gitlab-learn-labs/sample-projects/basic-cicd-workshop/basic-cicd-workshop","2026-07-26"
"944bca1d0ae2a000","sam-cicd-workshop-demo","https://gitlab.com/dictcloud/workshop/sam-cicd-workshop-demo","已复核（精确源记录缓存与已确认同族工作坊证据）","CI/CD工作坊示例仓库","Workshop Badge Generator参与者分叉族","培训、课程和软件演示","与同族合并后淘汰","参与者在CI/CD工作坊中分叉的数字Badge Generator软件示例","工作坊组织者或学员；个人分叉无独立客户","练习Git分叉、流水线、构建和部署","","源记录逐字说明participants fork this during the CI/CD workshop；0 stars、0 forks；同族工作坊项目已核验","不适用；同模板分叉数量多","依赖GitLab CI、上游模板和课程","无硬件制造","课程模板和CI版本维护","低","待核验","无硬件本体","淘汰","这是软件培训模板的个人分叉，badge指数字徽章生成器，不是电子徽章或独立商品。","https://gitlab.com/dictcloud/workshop/sam-cicd-workshop-demo|https://gitlab.com/gitlab-learn-labs/sample-projects/basic-cicd-workshop/basic-cicd-workshop","2026-07-26"
"f574213ed2b9f75e","RFID-NFC-Cloner-Emulator","https://gitlab.com/bocaletto-luca-group/RFID-NFC-Cloner-Emulator","已复核（精确源记录缓存；同类PN532项目交叉核验）","Arduino与PN532模块拼装项目","NFC安全研究教学项目","教程、开源固件和安全研究工具","淘汰为独立硬件机会","使用Arduino和PN532读取、复制或模拟MIFARE Classic与NTAG标签的项目代码与接线方案","安全研究者和学习者；该仓库无独立商品客户证据","学习或测试NFC标签读取、克隆和模拟","","源记录称turnkey Arduino project并点名PN532模块；0 stars、0 forks，无自研PCB、售价、订单或成品证据","高；PN532教程、模块和成熟NFC测试工具众多","核心依赖Arduino、PN532现成模块和第三方卡片","无独立硬件制造；仅模块拼装","卡类型兼容、固件和授权使用支持","高；访问卡复制涉及授权、隐私和潜在滥用边界","待核验","无合格项目本体图","淘汰","核心价值是现成Arduino与PN532模块的教学组合，没有独立产品或市场证据，同时合规风险较高。","https://gitlab.com/bocaletto-luca-group/RFID-NFC-Cloner-Emulator|https://gitlab.com/sl33pzzz/NFC-Copy-Cat","2026-07-26"
"85372be8ede68dda","GitLab Schedule Badge","https://gitlab.com/gitlab-schedule-badge/gitlab-schedule-badge","已逐页阅读（精确GitLab项目页）","GitLab状态徽章Web服务","CI/CD数字状态徽章软件","开源软件和托管服务","淘汰为硬件机会","分享GitLab定时任务状态的Python badge服务","GitLab项目维护者和DevOps团队","在README或网页展示定时任务运行状态","","项目页明确为Service to share GitLab scheduled job statuses with badges；54 commits、5 releases，BSD-2-Clause许可","高；CI状态徽章和shields类服务成熟","依赖GitLab API、CI任务和Web托管","无硬件制造","API、认证和托管维护","低至中；需管理访问令牌","BSD-2-Clause","页面图片是数字状态徽章","淘汰","badge在这里是Web状态图，不是电子徽章；项目是软件服务。","https://gitlab.com/gitlab-schedule-badge/gitlab-schedule-badge","2026-07-26"
